x1,x2,label
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0142251461804515), np.float64(-0.0104002574303447), np.float64(-0.2223474141544192), np.float64(-0.0107692466980021), np.float64(-0.011444227065668)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2027699608539477), np.float64(-0.0139641537716207), np.float64(-0.0138741563892653), np.float64(-0.0106792493156466), np.float64(-0.0140541511539762)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.014414140683398), np.float64(-0.0121192074333339), np.float64(0.0362381148559751), np.float64(-0.0110392388450684), np.float64(0.0105601329202405)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0139641537716207), np.float64(-0.1615757362008723), np.float64(-0.230504686362949), np.float64(-0.0145941354481089), np.float64(-0.0141441485363316)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.2834771949131563), np.float64(-0.0145041380657534), np.float64(-0.1048826943515903), np.float64(-0.1020276490786048), np.float64(-0.2227552777648457)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0114892257568457), np.float64(-0.0122542035068671), np.float64(-0.0144591393745757), np.float64(-0.010454255859758), np.float64(-0.010454255859758)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0107242480068244), np.float64(-0.010949241462713), np.float64(-0.2219395505439927), np.float64(-0.1003961946368989), np.float64(-0.1917576433724325)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1648386450842842), np.float64(-0.0097342768009144), np.float64(-0.171364462851108), np.float64(-0.1428140101212538), np.float64(-0.2154137327771689)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147156319142888), np.float64(-0.0105442532421134), np.float64(-0.0148191289039975), np.float64(-0.2133744147250364), np.float64(-0.0148011294275264)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.207378819651767), np.float64(-0.0116242218303789), np.float64(-0.0130641799480662), np.float64(-0.0108142453891798), np.float64(-0.0136041642421989)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145941354481089), np.float64(-0.1264994657041942), np.float64(-0.2186766416605808), np.float64(-0.0136041642421989), np.float64(-0.0106342506244689)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0142656450025115), np.float64(-0.1048826943515903), np.float64(-0.011444227065668), np.float64(-0.0145401370186956), np.float64(-0.0103642584774025)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2233670731804855), np.float64(0.1549264254900835), np.float64(-0.1020276490786048), np.float64(-0.0147966295584087), np.float64(-0.0131406777230683)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0148641275951753), np.float64(-0.1020276490786048), np.float64(0.3099145974521495), np.float64(-0.0145041380657534), np.float64(-0.0120742087421562)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2194923688814338), np.float64(-0.0114892257568457), np.float64(-0.2080721877894921), np.float64(-0.0144591393745757), np.float64(-0.0146166347936978)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2243867322065517), np.float64(-0.1203815115477968), np.float64(-0.0140541511539762), np.float64(-0.0148641275951753), np.float64(-0.0098692728744475)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0101392650215139), np.float64(-0.0145626363642845), np.float64(-0.013424169477488), np.float64(-0.2243867322065517), np.float64(-0.1937969614245649)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145041380657534), np.float64(-0.0145041380657534), np.float64(-0.0139551540333852), np.float64(-0.0135141668598434), np.float64(-0.212150823893757)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0144006410760447), np.float64(-0.1933890978141385), np.float64(-0.0111292362274239), np.float64(-0.0145806358407556), np.float64(-0.0148641275951753)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2317282771942285), np.float64(-0.014818228930174), np.float64(0.0105601329202405), np.float64(-0.1305781018084591), np.float64(0.0076352179936883)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147291315216421), np.float64(0.3343864140777389), np.float64(-0.170548735630255), np.float64(0.1671623338028782), np.float64(-0.0144411398981046)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0140091524627984), np.float64(-0.0115342244480234), np.float64(-0.2080721877894921), np.float64(0.3751727751203878), np.float64(-0.0105442532421134)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0146391341392866), np.float64(0.1793982421156728), np.float64(1.9658408557836968), np.float64(0.0128100674791269), np.float64(0.3262291418692091)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0105487531112312), np.float64(-0.0131991760215994), np.float64(-0.0140541511539762), np.float64(-0.0105892519332912), np.float64(-0.0897917407658101)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0130641799480662), np.float64(0.1775052771896086), np.float64(-0.2178609144397278), np.float64(-0.0136941616245544), np.float64(0.2038700587412622)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145941354481089), np.float64(-0.0113992283744903), np.float64(0.3751727751203878), np.float64(-0.0108142453891798), np.float64(-0.0110392388450684)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0112642323009571), np.float64(-0.1020276490786048), np.float64(-0.0117592179039121), np.float64(-0.0148641275951753), np.float64(-0.0133341720951325)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1040669671307373), np.float64(-0.1048826943515903), np.float64(-0.2035856880748007), np.float64(-0.2300968227525225), np.float64(-0.2264260502586841)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0146841328304644), np.float64(-0.0145941354481089), np.float64(-0.0145941354481089), np.float64(-0.0092842898891371), np.float64(-0.0135501658127856)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145446368878134), np.float64(-0.0136491629333766), np.float64(-0.0142341459186871), np.float64(-0.0147741302128198), np.float64(-0.0130641799480662)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0090142977420707), np.float64(-0.0105442532421134), np.float64(-0.0147291315216421), np.float64(0.9584177380302678), np.float64(-0.0139641537716207)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.232490982145726), np.float64(-0.0143961412069269), np.float64(-0.2325440044150815), np.float64(-0.0145491367569312), np.float64(0.1039434741867723)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145941354481089), np.float64(0.0143850216703474), np.float64(-0.2203080961022868), np.float64(-0.0100492676391584), np.float64(-0.0138741563892653)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1619835998112988), np.float64(-0.0130641799480662), np.float64(0.4771386777270102), np.float64(0.0080955257365473), np.float64(-0.0131406777230683)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147516308672309), np.float64(-0.0102292624038694), np.float64(-0.0147291315216421), np.float64(-0.0800030141155744), np.float64(-0.2223474141544192)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0096442794185589), np.float64(-0.0136941616245544), np.float64(-0.0101392650215139), np.float64(-0.0095992807273812), np.float64(-0.0136941616245544)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0109942401538907), np.float64(0.0076352179936883), np.float64(-0.0118042165950898), np.float64(0.2405777836796463), np.float64(-0.1897183253203)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0092842898891371), np.float64(-0.2007306428018153), np.float64(-0.0147741302128198), np.float64(-0.011939212668623), np.float64(-0.0103642584774025)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0112642323009571), np.float64(-0.2162294599980219), np.float64(-0.0122092048156894), np.float64(-0.0138111582216164), np.float64(-0.0101392650215139)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0857131046615452), np.float64(-0.2065223060698714), np.float64(-0.1158950118331055), np.float64(-0.0126141930362889), np.float64(0.3588582307033282)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0113992283744903), np.float64(-0.0076643370067389), np.float64(-0.2186766416605808), np.float64(-0.0113542296833125), np.float64(-0.0086993069038266)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0125241956539334), np.float64(-0.0062243788890516), np.float64(-0.0146166347936978), np.float64(-0.0131991760215994), np.float64(0.0896682478218452)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2211238233231398), np.float64(0.3343864140777389), np.float64(-0.0134691681686657), np.float64(-0.0143691419922203), np.float64(-0.1917576433724325)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.010949241462713), np.float64(-0.0130641799480662), np.float64(-0.0122992021980448), np.float64(-0.0138741563892653), np.float64(-0.0148011294275264)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.011939212668623), np.float64(-0.0142341459186871), np.float64(-0.0367694714103665), np.float64(-0.1350646015231505), np.float64(-0.1020276490786048)]",0
